date,ingredient,sales
2023-07-05,Oil,95
2023-07-05,Onion,134
2023-07-05,Pasta,109
2023-07-05,Potato,119
2023-07-05,Rice,117
2023-07-05,Salt,67
2023-07-05,Spinach,67
2023-07-05,Sugar,77
2023-07-05,Tomato,145
2023-07-06,Basil,47
2023-07-06,Beef,188
2023-07-06,Bell Pepper,102
2023-07-06,Bread,107
2023-07-06,Broccoli,88
2023-07-06,Butter,92
2023-07-06,Cabbage,68
2023-07-06,Carrot,118
2023-07-06,Cheese,147
2023-07-06,Chicken,186
2023-07-06,Cilantro,45
2023-07-06,Eggs,133
2023-07-06,Fish,168
2023-07-06,Flour,85
2023-07-06,Garlic,48
2023-07-06,Ginger,30
2023-07-06,Lemon,61
2023-07-06,Lettuce,84
2023-07-06,Lime,51
2023-07-06,Milk,128
2023-07-06,Mushroom,66
2023-07-06,Oil,100
2023-07-06,Onion,133
2023-07-06,Pasta,99
2023-07-06,Potato,108
2023-07-06,Rice,127
2023-07-06,Salt,67
2023-07-06,Spinach,63
2023-07-06,Sugar,70
2023-07-06,Tomato,180
2023-07-07,Basil,36
2023-07-07,Beef,177
2023-07-07,Bell Pepper,74
2023-07-07,Bread,87
2023-07-07,Broccoli,62
2023-07-07,Butter,71
2023-07-07,Cabbage,50
2023-07-07,Carrot,99
2023-07-07,Cheese,133
2023-07-07,Chicken,169
2023-07-07,Cilantro,49
2023-07-07,Eggs,147
2023-07-07,Fish,164
2023-07-07,Flour,80
2023-07-07,Garlic,37
2023-07-07,Ginger,27
2023-07-07,Lemon,41
2023-07-07,Lettuce,69
2023-07-07,Lime,39
2023-07-07,Milk,130
2023-07-07,Mushroom,40
2023-07-07,Oil,76
2023-07-07,Onion,129
2023-07-07,Pasta,81
2023-07-07,Potato,79
2023-07-07,Rice,113
2023-07-07,Salt,50
2023-07-07,Spinach,51
2023-07-07,Sugar,59
2023-07-07,Tomato,148
2023-07-08,Basil,19
2023-07-08,Beef,178
2023-07-08,Bell Pepper,77
2023-07-08,Bread,96
2023-07-08,Broccoli,62
2023-07-08,Butter,80
2023-07-08,Cabbage,49
2023-07-08,Carrot,52
2023-07-08,Cheese,132
2023-07-08,Chicken,175
2023-07-08,Cilantro,33
2023-07-08,Eggs,127
2023-07-08,Fish,115
2023-07-08,Flour,57
2023-07-08,Garlic,27
2023-07-08,Ginger,26
2023-07-08,Lemon,26
2023-07-08,Lettuce,71
2023-07-08,Lime,37
2023-07-08,Milk,107
2023-07-08,Mushroom,38
2023-07-08,Oil,70
2023-07-08,Onion,93
2023-07-08,Pasta,79
2023-07-08,Potato,91
2023-07-08,Rice,92
2023-07-08,Salt,31
2023-07-08,Spinach,44
2023-07-08,Sugar,50
2023-07-08,Tomato,142
2023-07-09,Basil,30
2023-07-09,Beef,162
2023-07-09,Bell Pepper,61
2023-07-09,Bread,83
2023-07-09,Broccoli,54
2023-07-09,Butter,60
2023-07-09,Cabbage,45
2023-07-09,Carrot,77
2023-07-09,Cheese,139
2023-07-09,Chicken,161
2023-07-09,Cilantro,31
2023-07-09,Eggs,119
2023-07-09,Fish,122
2023-07-09,Flour,53
2023-07-09,Garlic,34
2023-07-09,Ginger,28
2023-07-09,Lemon,37
2023-07-09,Lettuce,86
2023-07-09,Lime,36
2023-07-09,Milk,104
2023-07-09,Mushroom,53
2023-07-09,Oil,94
2023-07-09,Onion,104
2023-07-09,Pasta,84
2023-07-09,Potato,89
2023-07-09,Rice,101
2023-07-09,Salt,37
2023-07-09,Spinach,42
2023-07-09,Sugar,55
2023-07-09,Tomato,170
2023-07-10,Basil,34
2023-07-10,Beef,182
2023-07-10,Bell Pepper,82
2023-07-10,Bread,102
2023-07-10,Broccoli,84
2023-07-10,Butter,90
2023-07-10,Cabbage,50
2023-07-10,Carrot,95
2023-07-10,Cheese,141
2023-07-10,Chicken,212
2023-07-10,Cilantro,34
2023-07-10,Eggs,148
2023-07-10,Fish,151
2023-07-10,Flour,94
2023-07-10,Garlic,50
2023-07-10,Ginger,36
2023-07-10,Lemon,50
2023-07-10,Lettuce,70
2023-07-10,Lime,44
2023-07-10,Milk,121
2023-07-10,Mushroom,50
2023-07-10,Oil,85
2023-07-10,Onion,112
2023-07-10,Pasta,90
2023-07-10,Potato,93
2023-07-10,Rice,92
2023-07-10,Salt,51
2023-07-10,Spinach,60
2023-07-10,Sugar,59
2023-07-10,Tomato,144
2023-07-11,Basil,47
2023-07-11,Beef,160
2023-07-11,Bell Pepper,91
2023-07-11,Bread,113
2023-07-11,Broccoli,82
2023-07-11,Butter,96
2023-07-11,Cabbage,63
2023-07-11,Carrot,117
2023-07-11,Cheese,141
2023-07-11,Chicken,207
2023-07-11,Cilantro,59
2023-07-11,Eggs,172
2023-07-11,Fish,130
2023-07-11,Flour,81
2023-07-11,Garlic,59
2023-07-11,Ginger,52
2023-07-11,Lemon,59
2023-07-11,Lettuce,85
2023-07-11,Lime,61
2023-07-11,Milk,139
2023-07-11,Mushroom,74
2023-07-11,Oil,100
2023-07-11,Onion,127
2023-07-11,Pasta,106
2023-07-11,Potato,106
2023-07-11,Rice,115
2023-07-11,Salt,58
2023-07-11,Spinach,74
2023-07-11,Sugar,86
2023-07-11,Tomato,154
2023-07-12,Basil,57
2023-07-12,Beef,174
2023-07-12,Bell Pepper,100
2023-07-12,Bread,141
2023-07-12,Broccoli,72
2023-07-12,Butter,100
2023-07-12,Cabbage,71
2023-07-12,Carrot,100
2023-07-12,Cheese,156
2023-07-12,Chicken,223
2023-07-12,Cilantro,59
2023-07-12,Eggs,149
2023-07-12,Fish,164
2023-07-12,Flour,89
2023-07-12,Garlic,63
2023-07-12,Ginger,49
2023-07-12,Lemon,55
2023-07-12,Lettuce,78
2023-07-12,Lime,60
2023-07-12,Milk,135
2023-07-12,Mushroom,77
2023-07-12,Oil,103
2023-07-12,Onion,136
2023-07-12,Pasta,97
2023-07-12,Potato,118
2023-07-12,Rice,138
2023-07-12,Salt,82
2023-07-12,Spinach,87
2023-07-12,Sugar,83
2023-07-12,Tomato,160
2023-07-13,Basil,49
2023-07-13,Beef,214
2023-07-13,Bell Pepper,89
2023-07-13,Bread,113
2023-07-13,Broccoli,71
2023-07-13,Butter,116
2023-07-13,Cabbage,64
2023-07-13,Carrot,104
2023-07-13,Cheese,109
2023-07-13,Chicken,193
2023-07-13,Cilantro,47
2023-07-13,Eggs,163
2023-07-13,Fish,169
2023-07-13,Flour,99
2023-07-13,Garlic,67
2023-07-13,Ginger,40
2023-07-13,Lemon,49
2023-07-13,Lettuce,82
2023-07-13,Lime,50
2023-07-13,Milk,127
2023-07-13,Mushroom,71
2023-07-13,Oil,73
2023-07-13,Onion,91
2023-07-13,Pasta,112
2023-07-13,Potato,109
2023-07-13,Rice,119
2023-07-13,Salt,56
2023-07-13,Spinach,68
2023-07-13,Sugar,73
2023-07-13,Tomato,127
2023-07-14,Basil,31
2023-07-14,Beef,183
2023-07-14,Bell Pepper,73
2023-07-14,Bread,87
2023-07-14,Broccoli,74
2023-07-14,Butter,67
2023-07-14,Cabbage,49
2023-07-14,Carrot,77
2023-07-14,Cheese,102
2023-07-14,Chicken,166
2023-07-14,Cilantro,53
2023-07-14,Eggs,142
2023-07-14,Fish,141
2023-07-14,Flour,63
2023-07-14,Garlic,38
2023-07-14,Ginger,28
2023-07-14,Lemon,38
2023-07-14,Lettuce,78
2023-07-14,Lime,35
2023-07-14,Milk,137
2023-07-14,Mushroom,47
2023-07-14,Oil,90
2023-07-14,Onion,112
2023-07-14,Pasta,92
2023-07-14,Potato,97
2023-07-14,Rice,101
2023-07-14,Salt,36
2023-07-14,Spinach,52
2023-07-14,Sugar,48
2023-07-14,Tomato,139
2023-07-15,Basil,21
2023-07-15,Beef,126
2023-07-15,Bell Pepper,58
2023-07-15,Bread,92
2023-07-15,Broccoli,50
2023-07-15,Butter,62
2023-07-15,Cabbage,38
2023-07-15,Carrot,86
2023-07-15,Cheese,109
2023-07-15,Chicken,172
2023-07-15,Cilantro,22
2023-07-15,Eggs,131
2023-07-15,Fish,120
2023-07-15,Flour,67
2023-07-15,Garlic,19
2023-07-15,Ginger,18
2023-07-15,Lemon,31
2023-07-15,Lettuce,52
2023-07-15,Lime,32
2023-07-15,Milk,99
2023-07-15,Mushroom,38
2023-07-15,Oil,87
2023-07-15,Onion,95
2023-07-15,Pasta,74
2023-07-15,Potato,104
2023-07-15,Rice,96
2023-07-15,Salt,35
2023-07-15,Spinach,53
2023-07-15,Sugar,53
2023-07-15,Tomato,134
2023-07-16,Basil,26
2023-07-16,Beef,134
2023-07-16,Bell Pepper,60
2023-07-16,Bread,59
2023-07-16,Broccoli,56
2023-07-16,Butter,71
2023-07-16,Cabbage,30
2023-07-16,Carrot,90
2023-07-16,Cheese,99
2023-07-16,Chicken,153
2023-07-16,Cilantro,32
2023-07-16,Eggs,159
2023-07-16,Fish,138
2023-07-16,Flour,47
2023-07-16,Garlic,29
2023-07-16,Ginger,20
2023-07-16,Lemon,47
2023-07-16,Lettuce,51
2023-07-16,Lime,29
2023-07-16,Milk,125
2023-07-16,Mushroom,65
2023-07-16,Oil,70
2023-07-16,Onion,120
2023-07-16,Pasta,82
2023-07-16,Potato,101
2023-07-16,Rice,116
2023-07-16,Salt,50
2023-07-16,Spinach,47
2023-07-16,Sugar,52
2023-07-16,Tomato,97
2023-07-17,Basil,42
2023-07-17,Beef,176
2023-07-17,Bell Pepper,83
2023-07-17,Bread,88
2023-07-17,Broccoli,62
2023-07-17,Butter,96
2023-07-17,Cabbage,59
2023-07-17,Carrot,107
2023-07-17,Cheese,144
2023-07-17,Chicken,208
2023-07-17,Cilantro,51
2023-07-17,Eggs,141
2023-07-17,Fish,119
2023-07-17,Flour,73
2023-07-17,Garlic,49
2023-07-17,Ginger,27
2023-07-17,Lemon,57
2023-07-17,Lettuce,78
2023-07-17,Lime,56
2023-07-17,Milk,127
2023-07-17,Mushroom,59
2023-07-17,Oil,106
2023-07-17,Onion,114
2023-07-17,Pasta,85
2023-07-17,Potato,107
2023-07-17,Rice,120
2023-07-17,Salt,41
2023-07-17,Spinach,68
2023-07-17,Sugar,66
2023-07-17,Tomato,152
2023-07-18,Basil,52
2023-07-18,Beef,201
2023-07-18,Bell Pepper,101
2023-07-18,Bread,130
2023-07-18,Broccoli,70
2023-07-18,Butter,93
2023-07-18,Cabbage,57
2023-07-18,Carrot,107
2023-07-18,Cheese,145
2023-07-18,Chicken,192
2023-07-18,Cilantro,61
2023-07-18,Eggs,180
2023-07-18,Fish,165
2023-07-18,Flour,110
2023-07-18,Garlic,54
2023-07-18,Ginger,51
2023-07-18,Lemon,64
2023-07-18,Lettuce,74
2023-07-18,Lime,54
2023-07-18,Milk,144
2023-07-18,Mushroom,82
2023-07-18,Oil,115
2023-07-18,Onion,136
2023-07-18,Pasta,99
2023-07-18,Potato,117
2023-07-18,Rice,151
2023-07-18,Salt,58
2023-07-18,Spinach,73
2023-07-18,Sugar,77
2023-07-18,Tomato,137
2023-07-19,Basil,55
2023-07-19,Beef,197
2023-07-19,Bell Pepper,104
2023-07-19,Bread,106
2023-07-19,Broccoli,88
2023-07-19,Butter,103
2023-07-19,Cabbage,71
2023-07-19,Carrot,116
2023-07-19,Cheese,138
2023-07-19,Chicken,249
2023-07-19,Cilantro,65
2023-07-19,Eggs,160
2023-07-19,Fish,183
2023-07-19,Flour,97
2023-07-19,Garlic,68
2023-07-19,Ginger,52
2023-07-19,Lemon,67
2023-07-19,Lettuce,72
2023-07-19,Lime,54
2023-07-19,Milk,140
2023-07-19,Mushroom,75
2023-07-19,Oil,113
2023-07-19,Onion,130
2023-07-19,Pasta,115
2023-07-19,Potato,137
2023-07-19,Rice,125
2023-07-19,Salt,73
2023-07-19,Spinach,68
2023-07-19,Sugar,73
2023-07-19,Tomato,174
2023-07-20,Basil,47
2023-07-20,Beef,201
2023-07-20,Bell Pepper,90
2023-07-20,Bread,95
2023-07-20,Broccoli,70
2023-07-20,Butter,90
2023-07-20,Cabbage,68
2023-07-20,Carrot,92
2023-07-20,Cheese,172
2023-07-20,Chicken,205
2023-07-20,Cilantro,57
2023-07-20,Eggs,148
2023-07-20,Fish,159
2023-07-20,Flour,90
2023-07-20,Garlic,50
2023-07-20,Ginger,35
2023-07-20,Lemon,46
2023-07-20,Lettuce,77
2023-07-20,Lime,49
2023-07-20,Milk,134
2023-07-20,Mushroom,77
2023-07-20,Oil,93
2023-07-20,Onion,114
2023-07-20,Pasta,104
2023-07-20,Potato,116
2023-07-20,Rice,133
2023-07-20,Salt,60
2023-07-20,Spinach,66
2023-07-20,Sugar,89
2023-07-20,Tomato,135
2023-07-21,Basil,40
2023-07-21,Beef,162
2023-07-21,Bell Pepper,66
2023-07-21,Bread,110
2023-07-21,Broccoli,70
2023-07-21,Butter,66
2023-07-21,Cabbage,53
2023-07-21,Carrot,94
2023-07-21,Cheese,129
2023-07-21,Chicken,233
2023-07-21,Cilantro,39
2023-07-21,Eggs,142
2023-07-21,Fish,140
2023-07-21,Flour,82
2023-07-21,Garlic,43
2023-07-21,Ginger,22
2023-07-21,Lemon,58
2023-07-21,Lettuce,61
2023-07-21,Lime,41
2023-07-21,Milk,138
2023-07-21,Mushroom,59
2023-07-21,Oil,87
2023-07-21,Onion,103
2023-07-21,Pasta,102
2023-07-21,Potato,112
2023-07-21,Rice,98
2023-07-21,Salt,54
2023-07-21,Spinach,60
2023-07-21,Sugar,56
2023-07-21,Tomato,114
2023-07-22,Basil,24
2023-07-22,Beef,167
2023-07-22,Bell Pepper,72
2023-07-22,Bread,71
2023-07-22,Broccoli,52
2023-07-22,Butter,56
2023-07-22,Cabbage,46
2023-07-22,Carrot,77
2023-07-22,Cheese,101
2023-07-22,Chicken,182
2023-07-22,Cilantro,29
2023-07-22,Eggs,128
2023-07-22,Fish,154
2023-07-22,Flour,68
2023-07-22,Garlic,26
2023-07-22,Ginger,25
2023-07-22,Lemon,37
2023-07-22,Lettuce,80
2023-07-22,Lime,30
2023-07-22,Milk,97
2023-07-22,Mushroom,48
2023-07-22,Oil,75
2023-07-22,Onion,109
2023-07-22,Pasta,96
2023-07-22,Potato,74
2023-07-22,Rice,116
2023-07-22,Salt,41
2023-07-22,Spinach,49
2023-07-22,Sugar,59
2023-07-22,Tomato,131
2023-07-23,Basil,24
2023-07-23,Beef,168
2023-07-23,Bell Pepper,74
2023-07-23,Bread,82
2023-07-23,Broccoli,53
2023-07-23,Butter,76
2023-07-23,Cabbage,45
2023-07-23,Carrot,82
2023-07-23,Cheese,154
2023-07-23,Chicken,159
2023-07-23,Cilantro,37
2023-07-23,Eggs,160
2023-07-23,Fish,118
2023-07-23,Flour,58
2023-07-23,Garlic,28
2023-07-23,Ginger,24
2023-07-23,Lemon,41
2023-07-23,Lettuce,56
2023-07-23,Lime,32
2023-07-23,Milk,100
2023-07-23,Mushroom,59
2023-07-23,Oil,76
2023-07-23,Onion,104
2023-07-23,Pasta,94
2023-07-23,Potato,96
2023-07-23,Rice,95
2023-07-23,Salt,38
2023-07-23,Spinach,45
2023-07-23,Sugar,57
2023-07-23,Tomato,145
2023-07-24,Basil,39
2023-07-24,Beef,176
2023-07-24,Bell Pepper,99
2023-07-24,Bread,101
2023-07-24,Broccoli,59
2023-07-24,Butter,85
2023-07-24,Cabbage,50
2023-07-24,Carrot,87
2023-07-24,Cheese,150
2023-07-24,Chicken,232
2023-07-24,Cilantro,45
2023-07-24,Eggs,137
2023-07-24,Fish,133
2023-07-24,Flour,80
2023-07-24,Garlic,51
2023-07-24,Ginger,41
2023-07-24,Lemon,42
2023-07-24,Lettuce,77
2023-07-24,Lime,46
2023-07-24,Milk,118
2023-07-24,Mushroom,60
2023-07-24,Oil,96
2023-07-24,Onion,117
2023-07-24,Pasta,90
2023-07-24,Potato,99
2023-07-24,Rice,127
2023-07-24,Salt,59
2023-07-24,Spinach,62
2023-07-24,Sugar,65
2023-07-24,Tomato,143
2023-07-25,Basil,51
2023-07-25,Beef,159
2023-07-25,Bell Pepper,103
2023-07-25,Bread,104
2023-07-25,Broccoli,70
2023-07-25,Butter,95
2023-07-25,Cabbage,67
2023-07-25,Carrot,99
2023-07-25,Cheese,163
2023-07-25,Chicken,182
2023-07-25,Cilantro,56
2023-07-25,Eggs,157
2023-07-25,Fish,181
2023-07-25,Flour,93
2023-07-25,Garlic,56
2023-07-25,Ginger,43
2023-07-25,Lemon,71
2023-07-25,Lettuce,80
2023-07-25,Lime,61
2023-07-25,Milk,135
2023-07-25,Mushroom,80
2023-07-25,Oil,105
2023-07-25,Onion,116
2023-07-25,Pasta,98
2023-07-25,Potato,126
2023-07-25,Rice,132
2023-07-25,Salt,59
2023-07-25,Spinach,73
2023-07-25,Sugar,74
2023-07-25,Tomato,185
2023-07-26,Basil,62
2023-07-26,Beef,207
2023-07-26,Bell Pepper,99
2023-07-26,Bread,121
2023-07-26,Broccoli,94
2023-07-26,Butter,97
2023-07-26,Cabbage,70
2023-07-26,Carrot,92
2023-07-26,Cheese,130
2023-07-26,Chicken,196
2023-07-26,Cilantro,58
2023-07-26,Eggs,167
2023-07-26,Fish,119
2023-07-26,Flour,85
2023-07-26,Garlic,62
2023-07-26,Ginger,54
2023-07-26,Lemon,64
2023-07-26,Lettuce,105
2023-07-26,Lime,56
2023-07-26,Milk,134
2023-07-26,Mushroom,75
2023-07-26,Oil,94
2023-07-26,Onion,126
2023-07-26,Pasta,104
2023-07-26,Potato,108
2023-07-26,Rice,125
2023-07-26,Salt,81
2023-07-26,Spinach,82
2023-07-26,Sugar,96
2023-07-26,Tomato,174
2023-07-27,Basil,51
2023-07-27,Beef,216
2023-07-27,Bell Pepper,84
2023-07-27,Bread,112
2023-07-27,Broccoli,87
2023-07-27,Butter,99
2023-07-27,Cabbage,60
2023-07-27,Carrot,97
2023-07-27,Cheese,122
2023-07-27,Chicken,200
2023-07-27,Cilantro,49
2023-07-27,Eggs,156
2023-07-27,Fish,159
2023-07-27,Flour,84
2023-07-27,Garlic,52
2023-07-27,Ginger,37
2023-07-27,Lemon,53
2023-07-27,Lettuce,71
2023-07-27,Lime,53
2023-07-27,Milk,137
2023-07-27,Mushroom,60
2023-07-27,Oil,95
2023-07-27,Onion,123
2023-07-27,Pasta,105
2023-07-27,Potato,111
2023-07-27,Rice,114
2023-07-27,Salt,47
2023-07-27,Spinach,74
2023-07-27,Sugar,70
2023-07-27,Tomato,166
2023-07-28,Basil,34
2023-07-28,Beef,174
2023-07-28,Bell Pepper,73
2023-07-28,Bread,109
2023-07-28,Broccoli,71
2023-07-28,Butter,70
2023-07-28,Cabbage,39
2023-07-28,Carrot,102
2023-07-28,Cheese,148
2023-07-28,Chicken,241
2023-07-28,Cilantro,39
2023-07-28,Eggs,113
2023-07-28,Fish,133
2023-07-28,Flour,80
2023-07-28,Garlic,41
2023-07-28,Ginger,31
2023-07-28,Lemon,49
2023-07-28,Lettuce,76
2023-07-28,Lime,41
2023-07-28,Milk,101
2023-07-28,Mushroom,62
2023-07-28,Oil,78
2023-07-28,Onion,97
2023-07-28,Pasta,103
2023-07-28,Potato,95
2023-07-28,Rice,105
2023-07-28,Salt,51
2023-07-28,Spinach,50
2023-07-28,Sugar,58
2023-07-28,Tomato,135
2023-07-29,Basil,29
2023-07-29,Beef,177
2023-07-29,Bell Pepper,67
2023-07-29,Bread,76
2023-07-29,Broccoli,56
2023-07-29,Butter,82
2023-07-29,Cabbage,33
2023-07-29,Carrot,80
2023-07-29,Cheese,104
2023-07-29,Chicken,197
2023-07-29,Cilantro,26
2023-07-29,Eggs,131
2023-07-29,Fish,120
2023-07-29,Flour,78
2023-07-29,Garlic,35
2023-07-29,Ginger,20
2023-07-29,Lemon,34
2023-07-29,Lettuce,52
2023-07-29,Lime,28
2023-07-29,Milk,118
2023-07-29,Mushroom,51
2023-07-29,Oil,64
2023-07-29,Onion,110
2023-07-29,Pasta,78
2023-07-29,Potato,93
2023-07-29,Rice,97
2023-07-29,Salt,43
2023-07-29,Spinach,46
2023-07-29,Sugar,54
2023-07-29,Tomato,125
2023-07-30,Basil,22
2023-07-30,Beef,172
2023-07-30,Bell Pepper,56
2023-07-30,Bread,98
2023-07-30,Broccoli,59
2023-07-30,Butter,80
2023-07-30,Cabbage,43
2023-07-30,Carrot,93
2023-07-30,Cheese,154
2023-07-30,Chicken,157
2023-07-30,Cilantro,31
2023-07-30,Eggs,155
2023-07-30,Fish,148
2023-07-30,Flour,68
2023-07-30,Garlic,29
2023-07-30,Ginger,27
2023-07-30,Lemon,46
2023-07-30,Lettuce,73
2023-07-30,Lime,34
2023-07-30,Milk,105
2023-07-30,Mushroom,60
2023-07-30,Oil,74
2023-07-30,Onion,86
2023-07-30,Pasta,96
2023-07-30,Potato,107
2023-07-30,Rice,102
2023-07-30,Salt,51
2023-07-30,Spinach,47
2023-07-30,Sugar,51
2023-07-30,Tomato,130
2023-07-31,Basil,39
2023-07-31,Beef,172
2023-07-31,Bell Pepper,84
2023-07-31,Bread,88
2023-07-31,Broccoli,70
2023-07-31,Butter,75
2023-07-31,Cabbage,56
2023-07-31,Carrot,91
2023-07-31,Cheese,129
2023-07-31,Chicken,192
2023-07-31,Cilantro,56
2023-07-31,Eggs,156
2023-07-31,Fish,146
2023-07-31,Flour,71
2023-07-31,Garlic,49
2023-07-31,Ginger,34
2023-07-31,Lemon,39
2023-07-31,Lettuce,73
2023-07-31,Lime,38
2023-07-31,Milk,142
2023-07-31,Mushroom,66
2023-07-31,Oil,71
2023-07-31,Onion,99
2023-07-31,Pasta,123
2023-07-31,Potato,104
2023-07-31,Rice,107
2023-07-31,Salt,60
2023-07-31,Spinach,54
2023-07-31,Sugar,56
2023-07-31,Tomato,165
2023-08-01,Basil,50
2023-08-01,Beef,203
2023-08-01,Bell Pepper,102
2023-08-01,Bread,94
2023-08-01,Broccoli,72
2023-08-01,Butter,98
2023-08-01,Cabbage,55
2023-08-01,Carrot,95
2023-08-01,Cheese,145
2023-08-01,Chicken,222
2023-08-01,Cilantro,50
2023-08-01,Eggs,177
2023-08-01,Fish,147
2023-08-01,Flour,72
2023-08-01,Garlic,48
2023-08-01,Ginger,31
2023-08-01,Lemon,59
2023-08-01,Lettuce,85
2023-08-01,Lime,53
2023-08-01,Milk,131
2023-08-01,Mushroom,82
2023-08-01,Oil,99
2023-08-01,Onion,133
2023-08-01,Pasta,120
2023-08-01,Potato,108
2023-08-01,Rice,121
2023-08-01,Salt,59
2023-08-01,Spinach,63
2023-08-01,Sugar,66
2023-08-01,Tomato,163
2023-08-02,Basil,45
2023-08-02,Beef,192
2023-08-02,Bell Pepper,85
2023-08-02,Bread,129
2023-08-02,Broccoli,67
2023-08-02,Butter,89
2023-08-02,Cabbage,68
2023-08-02,Carrot,87
2023-08-02,Cheese,141
2023-08-02,Chicken,195
2023-08-02,Cilantro,46
2023-08-02,Eggs,184
2023-08-02,Fish,160
2023-08-02,Flour,87
2023-08-02,Garlic,53
2023-08-02,Ginger,37
2023-08-02,Lemon,60
2023-08-02,Lettuce,77
2023-08-02,Lime,51
2023-08-02,Milk,137
2023-08-02,Mushroom,78
2023-08-02,Oil,101
2023-08-02,Onion,123
2023-08-02,Pasta,107
2023-08-02,Potato,104
2023-08-02,Rice,125
2023-08-02,Salt,65
2023-08-02,Spinach,70
2023-08-02,Sugar,60
2023-08-02,Tomato,124
2023-08-03,Basil,36
2023-08-03,Beef,150
2023-08-03,Bell Pepper,80
2023-08-03,Bread,99
2023-08-03,Broccoli,66
2023-08-03,Butter,89
2023-08-03,Cabbage,63
2023-08-03,Carrot,108
2023-08-03,Cheese,116
2023-08-03,Chicken,165
2023-08-03,Cilantro,41
2023-08-03,Eggs,149
2023-08-03,Fish,147
2023-08-03,Flour,78
2023-08-03,Garlic,40
2023-08-03,Ginger,41
2023-08-03,Lemon,37
2023-08-03,Lettuce,76
2023-08-03,Lime,46
2023-08-03,Milk,121
2023-08-03,Mushroom,68
2023-08-03,Oil,97
2023-08-03,Onion,105
2023-08-03,Pasta,76
2023-08-03,Potato,76
2023-08-03,Rice,121
2023-08-03,Salt,60
2023-08-03,Spinach,55
2023-08-03,Sugar,55
2023-08-03,Tomato,127
2023-08-04,Basil,29
2023-08-04,Beef,172
2023-08-04,Bell Pepper,58
2023-08-04,Bread,82
2023-08-04,Broccoli,57
2023-08-04,Butter,76
2023-08-04,Cabbage,37
2023-08-04,Carrot,71
2023-08-04,Cheese,110
2023-08-04,Chicken,178
2023-08-04,Cilantro,37
2023-08-04,Eggs,155
2023-08-04,Fish,113
2023-08-04,Flour,64
2023-08-04,Garlic,26
2023-08-04,Ginger,26
2023-08-04,Lemon,35
2023-08-04,Lettuce,57
2023-08-04,Lime,33
2023-08-04,Milk,105
2023-08-04,Mushroom,45
2023-08-04,Oil,59
2023-08-04,Onion,113
2023-08-04,Pasta,82
2023-08-04,Potato,78
2023-08-04,Rice,94
2023-08-04,Salt,27
2023-08-04,Spinach,44
2023-08-04,Sugar,52
2023-08-04,Tomato,127
2023-08-05,Basil,17
2023-08-05,Beef,162
2023-08-05,Bell Pepper,70
2023-08-05,Bread,85
2023-08-05,Broccoli,58
2023-08-05,Butter,59
2023-08-05,Cabbage,36
2023-08-05,Carrot,65
2023-08-05,Cheese,124
2023-08-05,Chicken,189
2023-08-05,Cilantro,30
2023-08-05,Eggs,140
2023-08-05,Fish,105
2023-08-05,Flour,48
2023-08-05,Garlic,22
2023-08-05,Ginger,8
2023-08-05,Lemon,22
2023-08-05,Lettuce,51
2023-08-05,Lime,31
2023-08-05,Milk,115
2023-08-05,Mushroom,61
2023-08-05,Oil,79
2023-08-05,Onion,69
2023-08-05,Pasta,86
2023-08-05,Potato,74
2023-08-05,Rice,89
2023-08-05,Salt,25
2023-08-05,Spinach,39
2023-08-05,Sugar,47
2023-08-05,Tomato,134
2023-08-06,Basil,25
2023-08-06,Beef,167
2023-08-06,Bell Pepper,68
2023-08-06,Bread,91
2023-08-06,Broccoli,54
2023-08-06,Butter,63
2023-08-06,Cabbage,20
2023-08-06,Carrot,69
2023-08-06,Cheese,108
2023-08-06,Chicken,166
2023-08-06,Cilantro,22
2023-08-06,Eggs,141
2023-08-06,Fish,140
2023-08-06,Flour,65
2023-08-06,Garlic,35
2023-08-06,Ginger,17
2023-08-06,Lemon,29
2023-08-06,Lettuce,54
2023-08-06,Lime,21
2023-08-06,Milk,102
2023-08-06,Mushroom,41
2023-08-06,Oil,65
2023-08-06,Onion,107
2023-08-06,Pasta,82
2023-08-06,Potato,86
2023-08-06,Rice,87
2023-08-06,Salt,44
2023-08-06,Spinach,39
2023-08-06,Sugar,57
2023-08-06,Tomato,150
2023-08-07,Basil,36
2023-08-07,Beef,155
2023-08-07,Bell Pepper,79
2023-08-07,Bread,96
2023-08-07,Broccoli,68
2023-08-07,Butter,84
2023-08-07,Cabbage,50
2023-08-07,Carrot,71
2023-08-07,Cheese,127
2023-08-07,Chicken,196
2023-08-07,Cilantro,46
2023-08-07,Eggs,126
2023-08-07,Fish,134
2023-08-07,Flour,85
2023-08-07,Garlic,30
2023-08-07,Ginger,25
2023-08-07,Lemon,44
2023-08-07,Lettuce,67
2023-08-07,Lime,45
2023-08-07,Milk,133
2023-08-07,Mushroom,56
2023-08-07,Oil,83
2023-08-07,Onion,76
2023-08-07,Pasta,85
2023-08-07,Potato,111
2023-08-07,Rice,125
2023-08-07,Salt,57
2023-08-07,Spinach,53
2023-08-07,Sugar,57
2023-08-07,Tomato,142
2023-08-08,Basil,51
2023-08-08,Beef,152
2023-08-08,Bell Pepper,91
2023-08-08,Bread,103
2023-08-08,Broccoli,61
2023-08-08,Butter,82
2023-08-08,Cabbage,61
2023-08-08,Carrot,121
2023-08-08,Cheese,160
2023-08-08,Chicken,195
2023-08-08,Cilantro,47
2023-08-08,Eggs,162
